game_id,season,week,start_date,team,side,opponent,is_ap_ranked,ap_rank,pregame_elo,pregame_elo_rank,elo_source,fbs_field_size,timing_status,strength_score,strength_tier,top_percent
401013113,2018,3,2018-09-15T23:30:00.000Z,Louisville,home,Western Kentucky,False,,1625,36,GAME_PREGAME,130,PREGAME_SAFE,73,Above Average,28
401013113,2018,3,2018-09-15T23:30:00.000Z,Western Kentucky,away,Louisville,False,,1401,86,GAME_PREGAME,130,PREGAME_SAFE,34,Below Average,67
401012279,2018,3,2018-09-15T23:30:00.000Z,Purdue,home,Missouri,False,,1550,57,GAME_PREGAME,130,PREGAME_SAFE,56,Above Average,45
401012279,2018,3,2018-09-15T23:30:00.000Z,Missouri,away,Purdue,False,,1670,27,GAME_PREGAME,130,PREGAME_SAFE,80,Strong,21
401012739,2018,3,2018-09-16T00:00:00.000Z,Texas,home,USC,False,,1623,37,GAME_PREGAME,130,PREGAME_SAFE,72,Above Average,29
401012739,2018,3,2018-09-16T00:00:00.000Z,USC,away,Texas,True,22,1707,21,GAME_PREGAME,130,PREGAME_SAFE,84,Strong,17
401013074,2018,3,2018-09-16T00:00:00.000Z,TCU,home,Ohio State,True,15,1748,18,GAME_PREGAME,130,PREGAME_SAFE,87,Strong,14
401013074,2018,3,2018-09-16T00:00:00.000Z,Ohio State,away,TCU,True,4,2022,2,GAME_PREGAME,130,PREGAME_SAFE,99,Elite,2
401012745,2018,3,2018-09-16T00:00:00.000Z,Washington State,home,Eastern Washington,False,,1629,35,WEEKLY_CARRY,130,PREGAME_SAFE,74,Above Average,27
401013439,2018,3,2018-09-16T00:00:00.000Z,New Mexico State,home,New Mexico,False,,1115,124,GAME_PREGAME,130,PREGAME_SAFE,5,Weak,96
401013439,2018,3,2018-09-16T00:00:00.000Z,New Mexico,away,New Mexico State,False,,1257,114,GAME_PREGAME,130,PREGAME_SAFE,12,Weak,89
401022521,2018,3,2018-09-16T02:00:00.000Z,UNLV,home,Prairie View A&M,False,,1378,95,WEEKLY_CARRY,130,PREGAME_SAFE,27,Below Average,74
401012742,2018,3,2018-09-16T02:10:00.000Z,Utah,home,Washington,False,,1634,34,GAME_PREGAME,130,PREGAME_SAFE,74,Above Average,27
401012742,2018,3,2018-09-16T02:10:00.000Z,Washington,away,Utah,True,10,1828,11,GAME_PREGAME,130,PREGAME_SAFE,92,Elite,9
401012740,2018,3,2018-09-16T02:30:00.000Z,UCLA,home,Fresno State,False,,1424,80,GAME_PREGAME,130,PREGAME_SAFE,39,Below Average,62
401012740,2018,3,2018-09-16T02:30:00.000Z,Fresno State,away,UCLA,False,,1513,62,GAME_PREGAME,130,PREGAME_SAFE,53,Above Average,48
401012738,2018,3,2018-09-16T02:30:00.000Z,San Diego State,home,Arizona State,False,,1552,56,GAME_PREGAME,130,PREGAME_SAFE,57,Above Average,44
401012738,2018,3,2018-09-16T02:30:00.000Z,Arizona State,away,San Diego State,True,23,1613,40,GAME_PREGAME,130,PREGAME_SAFE,70,Above Average,31
401012737,2018,3,2018-09-16T03:00:00.000Z,Arizona,home,Southern Utah,False,,1436,79,WEEKLY_CARRY,130,PREGAME_SAFE,40,Below Average,61
401019489,2018,4,2018-09-20T23:30:00.000Z,Temple,home,Tulsa,False,,1550,57,GAME_PREGAME,130,PREGAME_SAFE,57,Above Average,44
401019489,2018,4,2018-09-20T23:30:00.000Z,Tulsa,away,Temple,False,,1424,83,GAME_PREGAME,130,PREGAME_SAFE,36,Below Average,65
401019490,2018,4,2018-09-21T23:00:00.000Z,UCF,home,Florida Atlantic,True,16,1780,14,GAME_PREGAME,130,PREGAME_SAFE,90,Elite,11
401019490,2018,4,2018-09-21T23:00:00.000Z,Florida Atlantic,away,UCF,False,,1531,60,GAME_PREGAME,130,PREGAME_SAFE,54,Above Average,47
401012807,2018,4,2018-09-22T01:00:00.000Z,Illinois,home,Penn State,False,,1321,103,GAME_PREGAME,130,PREGAME_SAFE,21,Weak,80
401012807,2018,4,2018-09-22T01:00:00.000Z,Penn State,away,Illinois,True,10,2051,2,GAME_PREGAME,130,PREGAME_SAFE,99,Elite,2
401012748,2018,4,2018-09-22T02:30:00.000Z,USC,home,Washington State,False,,1641,33,GAME_PREGAME,130,PREGAME_SAFE,75,Strong,26
401012748,2018,4,2018-09-22T02:30:00.000Z,Washington State,away,USC,False,,1629,34,GAME_PREGAME,130,PREGAME_SAFE,74,Above Average,27
401013040,2018,4,2018-09-22T16:00:00.000Z,Iowa State,home,Akron,False,,1645,31,GAME_PREGAME,130,PREGAME_SAFE,77,Strong,24
401013040,2018,4,2018-09-22T16:00:00.000Z,Akron,away,Iowa State,False,,1315,106,GAME_PREGAME,130,PREGAME_SAFE,19,Weak,82
401013119,2018,4,2018-09-22T16:00:00.000Z,Purdue,home,Boston College,False,,1553,56,GAME_PREGAME,130,PREGAME_SAFE,57,Above Average,44
401013119,2018,4,2018-09-22T16:00:00.000Z,Boston College,away,Purdue,True,23,1681,27,GAME_PREGAME,130,PREGAME_SAFE,79,Strong,22
401012288,2018,4,2018-09-22T16:00:00.000Z,Mississippi,home,Kent State,False,,1482,68,GAME_PREGAME,130,PREGAME_SAFE,48,Below Average,53
401012288,2018,4,2018-09-22T16:00:00.000Z,Kent State,away,Mississippi,False,,1083,126,GAME_PREGAME,130,PREGAME_SAFE,3,Weak,98
401013129,2018,4,2018-09-22T16:00:00.000Z,Wake Forest,home,Notre Dame,False,,1582,47,GAME_PREGAME,130,PREGAME_SAFE,64,Above Average,37
401013129,2018,4,2018-09-22T16:00:00.000Z,Notre Dame,away,Wake Forest,True,8,1706,22,GAME_PREGAME,130,PREGAME_SAFE,84,Strong,17
401012875,2018,4,2018-09-22T16:00:00.000Z,Maryland,home,Minnesota,False,,1366,98,GAME_PREGAME,130,PREGAME_SAFE,25,Below Average,76
401012875,2018,4,2018-09-22T16:00:00.000Z,Minnesota,away,Maryland,False,,1616,38,GAME_PREGAME,130,PREGAME_SAFE,71,Above Average,30
401012823,2018,4,2018-09-22T16:00:00.000Z,Rutgers,home,Buffalo,False,,1115,122,GAME_PREGAME,130,PREGAME_SAFE,6,Weak,95
401012823,2018,4,2018-09-22T16:00:00.000Z,Buffalo,away,Rutgers,False,,1411,85,GAME_PREGAME,130,PREGAME_SAFE,35,Below Average,66
401020685,2018,4,2018-09-22T16:00:00.000Z,Toledo,home,Nevada,False,,1508,65,GAME_PREGAME,130,PREGAME_SAFE,50,Above Average,51
401020685,2018,4,2018-09-22T16:00:00.000Z,Nevada,away,Toledo,False,,1318,104,GAME_PREGAME,130,PREGAME_SAFE,20,Weak,81
401012891,2018,4,2018-09-22T16:00:00.000Z,Michigan,home,Nebraska,True,19,1814,11,GAME_PREGAME,130,PREGAME_SAFE,92,Elite,9
401012891,2018,4,2018-09-22T16:00:00.000Z,Nebraska,away,Michigan,False,,1396,87,GAME_PREGAME,130,PREGAME_SAFE,33,Below Average,68
401012289,2018,4,2018-09-22T16:00:00.000Z,Missouri,home,Georgia,False,,1667,29,GAME_PREGAME,130,PREGAME_SAFE,78,Strong,23
401012289,2018,4,2018-09-22T16:00:00.000Z,Georgia,away,Missouri,True,2,1957,5,GAME_PREGAME,130,PREGAME_SAFE,97,Elite,4
401019491,2018,4,2018-09-22T16:00:00.000Z,Cincinnati,home,Ohio,False,,1383,90,GAME_PREGAME,130,PREGAME_SAFE,31,Below Average,70
401019491,2018,4,2018-09-22T16:00:00.000Z,Ohio,away,Cincinnati,False,,1556,54,GAME_PREGAME,130,PREGAME_SAFE,59,Above Average,42
401019495,2018,4,2018-09-22T16:00:00.000Z,SMU,home,Navy,False,,1279,111,GAME_PREGAME,130,PREGAME_SAFE,15,Weak,86
401019495,2018,4,2018-09-22T16:00:00.000Z,Navy,away,SMU,False,,1558,53,GAME_PREGAME,130,PREGAME_SAFE,60,Above Average,41
401013125,2018,4,2018-09-22T16:20:00.000Z,North Carolina,home,Pittsburgh,False,,1380,91,GAME_PREGAME,130,PREGAME_SAFE,30,Below Average,71
401013125,2018,4,2018-09-22T16:20:00.000Z,Pittsburgh,away,North Carolina,False,,1478,70,GAME_PREGAME,130,PREGAME_SAFE,47,Below Average,54
401013123,2018,4,2018-09-22T16:30:00.000Z,Virginia,home,Louisville,False,,1427,81,GAME_PREGAME,130,PREGAME_SAFE,38,Below Average,63
401013123,2018,4,2018-09-22T16:30:00.000Z,Louisville,away,Virginia,False,,1623,35,GAME_PREGAME,130,PREGAME_SAFE,73,Above Average,28
401020686,2018,4,2018-09-22T18:00:00.000Z,Georgia State,home,Western Michigan,False,,1219,114,GAME_PREGAME,130,PREGAME_SAFE,12,Weak,89
401020686,2018,4,2018-09-22T18:00:00.000Z,Western Michigan,away,Georgia State,False,,1391,89,GAME_PREGAME,130,PREGAME_SAFE,32,Below Average,69
401020811,2018,4,2018-09-22T19:00:00.000Z,Bowling Green,home,Miami (OH),False,,1143,121,GAME_PREGAME,130,PREGAME_SAFE,7,Weak,94
401020811,2018,4,2018-09-22T19:00:00.000Z,Miami (OH),away,Bowling Green,False,,1291,109,GAME_PREGAME,130,PREGAME_SAFE,16,Weak,85
401015000,2018,4,2018-09-22T19:00:00.000Z,Ball State,home,Western Kentucky,False,,1073,127,GAME_PREGAME,130,PREGAME_SAFE,2,Weak,99
401015000,2018,4,2018-09-22T19:00:00.000Z,Western Kentucky,away,Ball State,False,,1403,86,GAME_PREGAME,130,PREGAME_SAFE,34,Below Average,67
401020684,2018,4,2018-09-22T19:00:00.000Z,Central Michigan,home,Maine,False,,1299,107,WEEKLY_CARRY,130,PREGAME_SAFE,18,Weak,83
401022523,2018,4,2018-09-22T19:00:00.000Z,Colorado State,home,Illinois State,False,,1317,105,WEEKLY_CARRY,130,PREGAME_SAFE,19,Weak,82
401013121,2018,4,2018-09-22T19:30:00.000Z,Duke,home,North Carolina Central,False,,1681,27,WEEKLY_CARRY,130,PREGAME_SAFE,79,Strong,22
401012284,2018,4,2018-09-22T19:30:00.000Z,Alabama,home,Texas A&M,True,1,2237,1,GAME_PREGAME,130,PREGAME_SAFE,100,Elite,1
401012284,2018,4,2018-09-22T19:30:00.000Z,Texas A&M,away,Alabama,True,22,1689,25,GAME_PREGAME,130,PREGAME_SAFE,81,Strong,20
401013128,2018,4,2018-09-22T19:30:00.000Z,Old Dominion,home,Virginia Tech,False,,1153,119,GAME_PREGAME,130,PREGAME_SAFE,9,Weak,92
401013128,2018,4,2018-09-22T19:30:00.000Z,Virginia Tech,away,Old Dominion,True,13,1775,17,GAME_PREGAME,130,PREGAME_SAFE,88,Strong,13
401013029,2018,4,2018-09-22T19:30:00.000Z,Baylor,home,Kansas,False,,1452,78,GAME_PREGAME,130,PREGAME_SAFE,40,Below Average,61
401013029,2018,4,2018-09-22T19:30:00.000Z,Kansas,away,Baylor,False,,1370,96,GAME_PREGAME,130,PREGAME_SAFE,26,Below Average,75
401013346,2018,4,2018-09-22T19:30:00.000Z,Ohio State,home,Tulane,True,4,2019,3,GAME_PREGAME,130,PREGAME_SAFE,98,Elite,3
401013346,2018,4,2018-09-22T19:30:00.000Z,Tulane,away,Ohio State,False,,1379,93,GAME_PREGAME,130,PREGAME_SAFE,29,Below Average,72
401021661,2018,4,2018-09-22T19:30:00.000Z,App State,home,Gardner-Webb,False,,1696,23,WEEKLY_CARRY,130,PREGAME_SAFE,83,Strong,18
401013059,2018,4,2018-09-22T19:30:00.000Z,West Virginia,home,Kansas State,True,12,1612,40,GAME_PREGAME,130,PREGAME_SAFE,70,Above Average,31
401013059,2018,4,2018-09-22T19:30:00.000Z,Kansas State,away,West Virginia,False,,1610,41,GAME_PREGAME,130,PREGAME_SAFE,69,Above Average,32
401013122,2018,4,2018-09-22T19:30:00.000Z,Florida State,home,Northern Illinois,False,,1522,62,GAME_PREGAME,130,PREGAME_SAFE,53,Above Average,48
401013122,2018,4,2018-09-22T19:30:00.000Z,Northern Illinois,away,Florida State,False,,1463,75,GAME_PREGAME,130,PREGAME_SAFE,43,Below Average,58
401013120,2018,4,2018-09-22T19:30:00.000Z,Georgia Tech,home,Clemson,False,,1536,59,GAME_PREGAME,130,PREGAME_SAFE,55,Above Average,46
401013120,2018,4,2018-09-22T19:30:00.000Z,Clemson,away,Georgia Tech,True,3,1922,6,GAME_PREGAME,130,PREGAME_SAFE,96,Elite,5
401013124,2018,4,2018-09-22T19:30:00.000Z,Miami,home,Florida International,True,21,1714,21,GAME_PREGAME,130,PREGAME_SAFE,84,Strong,17
401013124,2018,4,2018-09-22T19:30:00.000Z,Florida International,away,Miami,False,,1470,74,GAME_PREGAME,130,PREGAME_SAFE,43,Below Average,58
401013360,2018,4,2018-09-22T19:30:00.000Z,Massachusetts,home,Charlotte,False,,1170,117,GAME_PREGAME,130,PREGAME_SAFE,10,Weak,91
401013360,2018,4,2018-09-22T19:30:00.000Z,Charlotte,away,Massachusetts,False,,1099,123,GAME_PREGAME,130,PREGAME_SAFE,5,Weak,96
401013127,2018,4,2018-09-22T20:00:00.000Z,Syracuse,home,Connecticut,False,,1474,72,GAME_PREGAME,130,PREGAME_SAFE,45,Below Average,56
401013127,2018,4,2018-09-22T20:00:00.000Z,Connecticut,away,Syracuse,False,,1098,124,GAME_PREGAME,130,PREGAME_SAFE,5,Weak,96
401012291,2018,4,2018-09-22T20:00:00.000Z,Vanderbilt,home,South Carolina,False,,1561,52,GAME_PREGAME,130,PREGAME_SAFE,60,Above Average,41
401012291,2018,4,2018-09-22T20:00:00.000Z,South Carolina,away,Vanderbilt,False,,1597,44,GAME_PREGAME,130,PREGAME_SAFE,67,Above Average,34
401012750,2018,4,2018-09-22T20:00:00.000Z,Oregon State,home,Arizona,False,,1182,116,GAME_PREGAME,130,PREGAME_SAFE,11,Weak,90
401012750,2018,4,2018-09-22T20:00:00.000Z,Arizona,away,Oregon State,False,,1436,80,GAME_PREGAME,130,PREGAME_SAFE,39,Below Average,62
401013075,2018,4,2018-09-22T20:30:00.000Z,Texas,home,TCU,False,,1689,25,GAME_PREGAME,130,PREGAME_SAFE,81,Strong,20
401013075,2018,4,2018-09-22T20:30:00.000Z,TCU,away,Texas,True,17,1751,20,GAME_PREGAME,130,PREGAME_SAFE,85,Strong,16
401016406,2018,4,2018-09-22T22:00:00.000Z,BYU,home,McNeese,True,25,1454,77,WEEKLY_CARRY,130,PREGAME_SAFE,41,Below Average,60
401013450,2018,4,2018-09-22T22:00:00.000Z,Liberty,home,North Texas,False,,1474,72,GAME_PREGAME,130,PREGAME_SAFE,45,Below Average,56
401013450,2018,4,2018-09-22T22:00:00.000Z,North Texas,away,Liberty,False,,1477,71,GAME_PREGAME,130,PREGAME_SAFE,46,Below Average,55
401014999,2018,4,2018-09-22T23:00:00.000Z,Texas-San Antonio,home,Texas State,False,,1258,112,GAME_PREGAME,130,PREGAME_SAFE,14,Weak,87
401014999,2018,4,2018-09-22T23:00:00.000Z,Texas State,away,Texas-San Antonio,False,,1061,128,GAME_PREGAME,130,PREGAME_SAFE,2,Weak,99
401012286,2018,4,2018-09-22T23:00:00.000Z,Kentucky,home,Mississippi State,False,,1510,64,GAME_PREGAME,130,PREGAME_SAFE,51,Above Average,50
401012286,2018,4,2018-09-22T23:00:00.000Z,Mississippi State,away,Kentucky,True,14,1808,13,GAME_PREGAME,130,PREGAME_SAFE,91,Elite,10
401021663,2018,4,2018-09-22T23:00:00.000Z,Louisiana,home,Coastal Carolina,False,,1162,118,GAME_PREGAME,130,PREGAME_SAFE,9,Weak,92
401021663,2018,4,2018-09-22T23:00:00.000Z,Coastal Carolina,away,Louisiana,False,,1324,102,GAME_PREGAME,130,PREGAME_SAFE,22,Weak,79
401012287,2018,4,2018-09-22T23:00:00.000Z,LSU,home,Louisiana Tech,True,6,1778,16,GAME_PREGAME,130,PREGAME_SAFE,88,Strong,13
401012287,2018,4,2018-09-22T23:00:00.000Z,Louisiana Tech,away,LSU,False,,1525,61,GAME_PREGAME,130,PREGAME_SAFE,53,Above Average,48
401013324,2018,4,2018-09-22T23:00:00.000Z,Oklahoma State,home,Texas Tech,True,15,1889,7,GAME_PREGAME,130,PREGAME_SAFE,95,Elite,6
401013324,2018,4,2018-09-22T23:00:00.000Z,Texas Tech,away,Oklahoma State,False,,1520,63,GAME_PREGAME,130,PREGAME_SAFE,52,Above Average,49
401021662,2018,4,2018-09-22T23:00:00.000Z,Arkansas State,home,UNLV,False,,1496,67,GAME_PREGAME,130,PREGAME_SAFE,49,Below Average,52
401021662,2018,4,2018-09-22T23:00:00.000Z,UNLV,away,Arkansas State,False,,1378,94,GAME_PREGAME,130,PREGAME_SAFE,28,Below Average,73
401021664,2018,4,2018-09-22T23:00:00.000Z,UL Monroe,home,Troy,False,,1230,113,GAME_PREGAME,130,PREGAME_SAFE,13,Weak,88
401021664,2018,4,2018-09-22T23:00:00.000Z,Troy,away,UL Monroe,False,,1498,66,GAME_PREGAME,130,PREGAME_SAFE,50,Above Average,51
401013066,2018,4,2018-09-22T23:00:00.000Z,Oklahoma,home,Army,True,5,1995,4,GAME_PREGAME,130,PREGAME_SAFE,98,Elite,3
401013066,2018,4,2018-09-22T23:00:00.000Z,Army,away,Oklahoma,False,,1549,58,GAME_PREGAME,130,PREGAME_SAFE,56,Above Average,45
401013126,2018,4,2018-09-22T23:00:00.000Z,Marshall,home,NC State,False,,1482,68,GAME_PREGAME,130,PREGAME_SAFE,48,Below Average,53
401013126,2018,4,2018-09-22T23:00:00.000Z,NC State,away,Marshall,False,,1695,24,GAME_PREGAME,130,PREGAME_SAFE,82,Strong,19
401012290,2018,4,2018-09-22T23:00:00.000Z,Tennessee,home,Florida,False,,1392,88,GAME_PREGAME,130,PREGAME_SAFE,33,Below Average,68
401012290,2018,4,2018-09-22T23:00:00.000Z,Florida,away,Tennessee,False,,1600,42,GAME_PREGAME,130,PREGAME_SAFE,68,Above Average,33
401014998,2018,4,2018-09-22T23:00:00.000Z,Southern Miss,home,Rice,False,,1412,84,GAME_PREGAME,130,PREGAME_SAFE,36,Below Average,65
401014998,2018,4,2018-09-22T23:00:00.000Z,Rice,away,Southern Miss,False,,1147,120,GAME_PREGAME,130,PREGAME_SAFE,8,Weak,93
401012854,2018,4,2018-09-22T23:30:00.000Z,Indiana,home,Michigan State,False,,1584,46,GAME_PREGAME,130,PREGAME_SAFE,65,Above Average,36
401012854,2018,4,2018-09-22T23:30:00.000Z,Michigan State,away,Indiana,True,24,1623,35,GAME_PREGAME,130,PREGAME_SAFE,73,Above Average,28
401013440,2018,4,2018-09-22T23:30:00.000Z,UTEP,home,New Mexico State,False,,1015,130,GAME_PREGAME,130,PREGAME_SAFE,1,Weak,100
401013440,2018,4,2018-09-22T23:30:00.000Z,New Mexico State,away,UTEP,False,,1089,125,GAME_PREGAME,130,PREGAME_SAFE,4,Weak,97
401012285,2018,4,2018-09-22T23:30:00.000Z,Auburn,home,Arkansas,True,9,1836,10,GAME_PREGAME,130,PREGAME_SAFE,93,Elite,8
401012285,2018,4,2018-09-22T23:30:00.000Z,Arkansas,away,Auburn,False,,1368,97,GAME_PREGAME,130,PREGAME_SAFE,26,Below Average,75
401019493,2018,4,2018-09-23T00:00:00.000Z,Houston,home,Texas Southern,False,,1594,45,WEEKLY_CARRY,130,PREGAME_SAFE,66,Above Average,35
401012749,2018,4,2018-09-23T00:00:00.000Z,Oregon,home,Stanford,True,20,1643,32,GAME_PREGAME,130,PREGAME_SAFE,76,Strong,25
401012749,2018,4,2018-09-23T00:00:00.000Z,Stanford,away,Oregon,True,7,1812,12,GAME_PREGAME,130,PREGAME_SAFE,91,Elite,10
401019492,2018,4,2018-09-23T00:00:00.000Z,South Florida,home,East Carolina,False,,1649,30,GAME_PREGAME,130,PREGAME_SAFE,78,Strong,23
401019492,2018,4,2018-09-23T00:00:00.000Z,East Carolina,away,South Florida,False,,1326,100,GAME_PREGAME,130,PREGAME_SAFE,23,Weak,78
401019494,2018,4,2018-09-23T00:00:00.000Z,Memphis,home,South Alabama,False,,1766,18,GAME_PREGAME,130,PREGAME_SAFE,87,Strong,14
401019494,2018,4,2018-09-23T00:00:00.000Z,South Alabama,away,Memphis,False,,1200,115,GAME_PREGAME,130,PREGAME_SAFE,12,Weak,89
401012865,2018,4,2018-09-23T00:35:00.000Z,Iowa,home,Wisconsin,False,,1765,19,GAME_PREGAME,130,PREGAME_SAFE,86,Strong,15
401012865,2018,4,2018-09-23T00:35:00.000Z,Wisconsin,away,Iowa,True,18,1864,8,GAME_PREGAME,130,PREGAME_SAFE,95,Elite,6
401020683,2018,4,2018-09-23T02:30:00.000Z,San Diego State,home,Eastern Michigan,False,,1565,51,GAME_PREGAME,130,PREGAME_SAFE,61,Above Average,40
401020683,2018,4,2018-09-23T02:30:00.000Z,Eastern Michigan,away,San Diego State,False,,1427,81,GAME_PREGAME,130,PREGAME_SAFE,38,Below Average,63
401012751,2018,4,2018-09-23T02:30:00.000Z,Washington,home,Arizona State,True,10,1842,9,GAME_PREGAME,130,PREGAME_SAFE,94,Elite,7
401012751,2018,4,2018-09-23T02:30:00.000Z,Arizona State,away,Washington,False,,1600,42,GAME_PREGAME,130,PREGAME_SAFE,68,Above Average,33
401022522,2018,4,2018-09-23T02:30:00.000Z,Utah State,home,Air Force,False,,1580,48,GAME_PREGAME,130,PREGAME_SAFE,64,Above Average,37
401022522,2018,4,2018-09-23T02:30:00.000Z,Air Force,away,Utah State,False,,1443,79,GAME_PREGAME,130,PREGAME_SAFE,40,Below Average,61
401022524,2018,4,2018-09-23T03:59:00.000Z,Hawai'i,home,Duquesne,False,,1359,99,WEEKLY_CARRY,130,PREGAME_SAFE,24,Weak,77
401013466,2018,5,2018-09-28T00:00:00.000Z,Miami,home,North Carolina,True,16,1722,21,GAME_PREGAME,130,PREGAME_SAFE,84,Strong,17
401013466,2018,5,2018-09-28T00:00:00.000Z,North Carolina,away,Miami,False,,1382,89,GAME_PREGAME,130,PREGAME_SAFE,32,Below Average,69
401019496,2018,5,2018-09-29T00:00:00.000Z,Tulane,home,Memphis,False,,1334,98,GAME_PREGAME,130,PREGAME_SAFE,25,Below Average,76
401019496,2018,5,2018-09-29T00:00:00.000Z,Memphis,away,Tulane,False,,1755,17,GAME_PREGAME,130,PREGAME_SAFE,88,Strong,13
401012752,2018,5,2018-09-29T01:00:00.000Z,Colorado,home,UCLA,False,,1572,48,GAME_PREGAME,130,PREGAME_SAFE,64,Above Average,37
401012752,2018,5,2018-09-29T01:00:00.000Z,UCLA,away,Colorado,False,,1371,92,GAME_PREGAME,130,PREGAME_SAFE,29,Below Average,72
401013369,2018,5,2018-09-29T16:00:00.000Z,Buffalo,home,Army,False,,1455,78,GAME_PREGAME,130,PREGAME_SAFE,40,Below Average,61
401013369,2018,5,2018-09-29T16:00:00.000Z,Army,away,Buffalo,False,,1562,52,GAME_PREGAME,130,PREGAME_SAFE,60,Above Average,41
401012292,2018,5,2018-09-29T16:00:00.000Z,Alabama,home,Louisiana,True,1,2237,1,GAME_PREGAME,130,PREGAME_SAFE,100,Elite,1
401012292,2018,5,2018-09-29T16:00:00.000Z,Louisiana,away,Alabama,False,,1168,118,GAME_PREGAME,130,PREGAME_SAFE,9,Weak,92
401013131,2018,5,2018-09-29T16:00:00.000Z,Clemson,home,Syracuse,True,3,1954,6,GAME_PREGAME,130,PREGAME_SAFE,96,Elite,5
401013131,2018,5,2018-09-29T16:00:00.000Z,Syracuse,away,Clemson,False,,1511,62,GAME_PREGAME,130,PREGAME_SAFE,52,Above Average,49
401012293,2018,5,2018-09-29T16:00:00.000Z,Texas A&M,home,Arkansas,False,,1689,25,GAME_PREGAME,130,PREGAME_SAFE,81,Strong,20
401012293,2018,5,2018-09-29T16:00:00.000Z,Arkansas,away,Texas A&M,False,,1338,96,GAME_PREGAME,130,PREGAME_SAFE,26,Below Average,75
401013325,2018,5,2018-09-29T16:00:00.000Z,Texas Tech,home,West Virginia,True,25,1633,37,GAME_PREGAME,130,PREGAME_SAFE,72,Above Average,29
401013325,2018,5,2018-09-29T16:00:00.000Z,West Virginia,away,Texas Tech,True,12,1689,25,GAME_PREGAME,130,PREGAME_SAFE,81,Strong,20
401013050,2018,5,2018-09-29T16:00:00.000Z,Kansas,home,Oklahoma State,False,,1335,97,GAME_PREGAME,130,PREGAME_SAFE,26,Below Average,75
401013050,2018,5,2018-09-29T16:00:00.000Z,Oklahoma State,away,Kansas,False,,1776,15,GAME_PREGAME,130,PREGAME_SAFE,89,Strong,12
401012824,2018,5,2018-09-29T16:00:00.000Z,Rutgers,home,Indiana,False,,1071,125,GAME_PREGAME,130,PREGAME_SAFE,4,Weak,97
401012824,2018,5,2018-09-29T16:00:00.000Z,Indiana,away,Rutgers,False,,1556,54,GAME_PREGAME,130,PREGAME_SAFE,59,Above Average,42
401013130,2018,5,2018-09-29T16:00:00.000Z,Boston College,home,Temple,False,,1631,38,GAME_PREGAME,130,PREGAME_SAFE,71,Above Average,30
401013130,2018,5,2018-09-29T16:00:00.000Z,Temple,away,Boston College,False,,1568,49,GAME_PREGAME,130,PREGAME_SAFE,63,Above Average,38
401013134,2018,5,2018-09-29T16:00:00.000Z,Georgia Tech,home,Bowling Green,False,,1504,68,GAME_PREGAME,130,PREGAME_SAFE,48,Below Average,53
401013134,2018,5,2018-09-29T16:00:00.000Z,Bowling Green,away,Georgia Tech,False,,1123,121,GAME_PREGAME,130,PREGAME_SAFE,7,Weak,94
401012881,2018,5,2018-09-29T16:00:00.000Z,Michigan State,home,Central Michigan,True,21,1651,31,GAME_PREGAME,130,PREGAME_SAFE,77,Strong,24
401012881,2018,5,2018-09-29T16:00:00.000Z,Central Michigan,away,Michigan State,False,,1299,106,GAME_PREGAME,130,PREGAME_SAFE,19,Weak,82
401013135,2018,5,2018-09-29T16:20:00.000Z,NC State,home,Virginia,False,,1714,22,GAME_PREGAME,130,PREGAME_SAFE,83,Strong,18
401013135,2018,5,2018-09-29T16:20:00.000Z,Virginia,away,NC State,False,,1510,64,GAME_PREGAME,130,PREGAME_SAFE,51,Above Average,50
401013361,2018,5,2018-09-29T18:00:00.000Z,Ohio,home,Massachusetts,False,,1548,57,GAME_PREGAME,130,PREGAME_SAFE,57,Above Average,44
401013361,2018,5,2018-09-29T18:00:00.000Z,Massachusetts,away,Ohio,False,,1203,116,GAME_PREGAME,130,PREGAME_SAFE,11,Weak,90
401021668,2018,5,2018-09-29T18:00:00.000Z,Georgia State,home,UL Monroe,False,,1190,117,GAME_PREGAME,130,PREGAME_SAFE,10,Weak,91
401021668,2018,5,2018-09-29T18:00:00.000Z,UL Monroe,away,Georgia State,False,,1235,114,GAME_PREGAME,130,PREGAME_SAFE,12,Weak,89
401020687,2018,5,2018-09-29T19:00:00.000Z,Ball State,home,Kent State,False,,1082,123,GAME_PREGAME,130,PREGAME_SAFE,5,Weak,96
401020687,2018,5,2018-09-29T19:00:00.000Z,Kent State,away,Ball State,False,,1072,124,GAME_PREGAME,130,PREGAME_SAFE,5,Weak,96
401012295,2018,5,2018-09-29T19:30:00.000Z,Georgia,home,Tennessee,True,2,1962,5,GAME_PREGAME,130,PREGAME_SAFE,97,Elite,4
401012295,2018,5,2018-09-29T19:30:00.000Z,Tennessee,away,Georgia,False,,1346,95,GAME_PREGAME,130,PREGAME_SAFE,27,Below Average,74
401021665,2018,5,2018-09-29T19:30:00.000Z,App State,home,South Alabama,False,,1696,24,GAME_PREGAME,130,PREGAME_SAFE,82,Strong,19
401021665,2018,5,2018-09-29T19:30:00.000Z,South Alabama,away,App State,False,,1211,115,GAME_PREGAME,130,PREGAME_SAFE,12,Weak,89
401013030,2018,5,2018-09-29T19:30:00.000Z,Oklahoma,home,Baylor,True,6,1982,4,GAME_PREGAME,130,PREGAME_SAFE,98,Elite,3
